school_state,resource_type,poverty_level,date_posted,total_donations,num_projects,grade_level
FL,Books,minimal,2008-09-17,205.33,1,Grades 6-8
FL,Books,high,2009-01-08,138.83,1,Grades 9-12
FL,Supplies,high,2008-07-18,249.0,3,Grades PreK-2
FL,Supplies,high,2008-07-18,249.0,1,Grades PreK-2
FL,Other,high,2008-10-16,60.0,5,Grades 3-5
FL,Supplies,high,2008-08-06,650.59,2,Grades 6-8
FL,Books,high,2008-09-16,140.0,1,Grades 6-8
FL,Technology,low,2008-09-18,328.75,1,Grades PreK-2
NC,Technology,high,2008-10-21,355.29,1,Grades PreK-2
AR,Books,high,2008-08-05,534.12,3,Grades PreK-2
TN,Supplies,minimal,2008-10-05,515.29,7,Grades 6-8
AZ,Supplies,minimal,2008-10-05,515.29,2,Grades 6-8
FL,Supplies,high,2008-08-25,100.0,1,Grades PreK-2
FL,Technology,high,2008-12-21,1137.5,1,Grades PreK-2
MI,Technology,high,2008-12-21,1137.5,1,Grades PreK-2
FL,Other,low,2008-08-11,95.0,1,Grades PreK-2
FL,Books,high,2008-12-29,350.58,1,Grades 3-5
FL,Supplies,high,2009-01-01,195.29,1,Grades PreK-2
FL,Technology,high,2008-08-01,1111.77,1,Grades 9-12
FL,Technology,high,2008-08-01,1111.77,5,Grades 9-12
AZ,Technology,high,2008-08-01,1111.77,1,Grades 9-12
FL,Technology,high,2008-08-01,1111.77,1,Grades 9-12
GA,Technology,high,2008-08-01,1111.77,1,Grades 9-12
TN,Technology,high,2008-08-01,1111.77,1,Grades 9-12
FL,Other,high,2008-08-02,1056.18,1,Grades 9-12
TN,Other,high,2008-08-02,1056.18,2,Grades 9-12
FL,Other,high,2008-08-02,1056.18,1,Grades 9-12
FL,Other,high,2008-08-02,1056.18,1,Grades 9-12
FL,Supplies,high,2008-09-16,302.35,1,Grades 3-5
FL,Supplies,high,2008-09-02,80.0,1,Grades PreK-2
FL,Supplies,high,2008-11-16,223.53,2,Grades 6-8
FL,Supplies,high,2008-12-29,298.83,1,Grades PreK-2
FL,Technology,high,2008-09-02,969.41,2,Grades 9-12
FL,Technology,high,2008-09-02,969.41,2,Grades 9-12
FL,Technology,high,2008-10-19,257.65,1,Grades PreK-2
TN,Books,high,2008-12-19,242.65,3,Grades 9-12
TN,Books,high,2008-12-19,242.65,2,Grades 9-12
TN,Books,high,2008-12-31,228.23,1,Grades 9-12
TN,Supplies,high,2008-08-19,588.24,1,Grades PreK-2
GA,Supplies,high,2008-09-19,332.94,2,Grades PreK-2
FL,Supplies,high,2008-09-19,332.94,1,Grades PreK-2
FL,Technology,high,2008-12-11,997.65,2,Grades 9-12
TN,Books,high,2008-09-16,414.12,3,Grades PreK-2
CT,Books,high,2008-09-16,414.12,4,Grades PreK-2
TN,Technology,high,2008-12-30,240.0,1,Grades 9-12
FL,Supplies,low,2008-12-18,125.0,1,Grades 6-8
FL,Other,high,2008-09-05,961.17,4,Grades 9-12
IN,Other,high,2008-09-05,961.17,1,Grades 9-12
VA,Other,high,2008-09-05,961.17,4,Grades 9-12
FL,Books,high,2008-12-26,212.95,1,Grades 9-12
FL,Books,high,2008-12-14,495.29,1,Grades PreK-2
FL,Books,high,2008-10-16,548.24,2,Grades PreK-2
CA,Supplies,high,2008-08-13,110.0,1,Grades PreK-2
FL,Supplies,high,2008-11-30,537.65,1,Grades 6-8
WI,Supplies,high,2008-11-30,537.65,10,Grades 6-8
FL,Technology,high,2008-11-20,295.29,5,Grades PreK-2
FL,Books,high,2008-12-01,935.88,2,Grades 6-8
CA,Books,high,2008-12-01,935.88,2,Grades 6-8
CO,Other,high,2008-11-29,427.06,1,Grades 3-5
FL,Technology,high,2008-11-01,291.76,1,Grades PreK-2
FL,Technology,high,2008-09-04,35.0,2,Grades 3-5
FL,Technology,high,2008-12-14,344.7,1,Grades 3-5
NJ,Technology,high,2008-12-14,344.7,1,Grades 3-5
FL,Technology,high,2008-12-14,344.7,1,Grades 3-5
FL,Supplies,high,2008-11-07,298.83,1,Grades 6-8
FL,Supplies,high,2008-11-02,36.0,1,Grades 3-5
NJ,Books,high,2008-11-21,301.18,3,Grades 3-5
CA,Other,high,2008-09-16,741.18,1,Grades 9-12
FL,Supplies,high,2008-09-29,505.88,2,Grades 3-5
CA,Other,high,2008-07-31,308.24,1,Grades 3-5
CA,Other,high,2008-07-31,308.24,1,Grades 3-5
CA,Other,high,2008-10-22,548.24,1,Grades PreK-2
TN,Technology,high,2008-08-15,936.48,2,Grades 3-5
NC,Technology,high,2008-08-15,936.48,3,Grades 3-5
MS,Books,high,2008-12-19,1103.53,1,Grades 9-12
NC,Books,high,2008-12-22,512.94,1,Grades 3-5
IL,Trips,high,2008-12-18,984.7,3,Grades 9-12
IL,Supplies,high,2008-12-22,507.06,12,Grades 6-8
FL,Supplies,high,2008-10-21,572.94,3,Grades 3-5
ME,Technology,high,2008-07-31,357.65,1,Grades PreK-2
PA,Supplies,low,2008-10-02,275.0,2,Grades 3-5
WA,Books,high,2008-08-13,388.71,3,Grades 3-5
CA,Books,high,2008-10-19,500.0,1,Grades 9-12
NH,Supplies,low,2008-11-10,1282.5,1,Grades 6-8
LA,Supplies,low,2008-11-10,1282.5,1,Grades 6-8
NC,Supplies,high,2008-09-06,448.23,1,Grades 9-12
GA,Other,high,2008-12-04,298.83,1,Grades PreK-2
NY,Technology,high,2008-08-18,574.11,1,Grades 9-12
TN,Books,low,2008-11-02,1131.25,7,Grades 9-12
CA,Technology,high,2008-09-18,105.0,12,Grades PreK-2
NC,Supplies,low,2008-11-10,1022.5,1,Grades 6-8
AZ,Technology,high,2008-12-01,338.82,2,Grades PreK-2
MN,Technology,high,2008-12-01,338.82,5,Grades PreK-2
TN,Technology,high,2008-08-01,547.64,1,Grades 9-12
TN,Supplies,high,2008-08-03,369.41,1,Grades 9-12
CA,Technology,minimal,2008-07-28,870.67,2,Grades 6-8
NY,Technology,minimal,2008-07-28,870.67,1,Grades 6-8
NC,Technology,high,2008-12-16,632.94,1,Grades PreK-2
TN,Books,high,2008-09-05,154.12,6,Grades PreK-2
TX,Books,high,2008-11-16,247.06,1,Grades 3-5
NY,Books,low,2008-07-31,25.0,1,Grades 6-8
MI,Supplies,high,2008-09-21,350.59,1,Grades PreK-2
CA,Supplies,high,2008-09-21,350.59,2,Grades PreK-2
CA,Books,high,2008-10-26,162.36,2,Grades 3-5
SC,Books,high,2008-10-26,162.36,1,Grades 3-5
PA,Supplies,low,2008-10-19,428.75,1,Grades 6-8
NC,Technology,high,2008-08-04,314.12,4,Grades 3-5
GA,Books,high,2008-08-12,587.06,3,Grades PreK-2
MA,Books,high,2008-08-12,587.06,1,Grades PreK-2
IN,Books,high,2008-08-18,267.06,1,Grades 6-8
OR,Technology,high,2008-11-16,1700.0,1,Grades 9-12
LA,Technology,high,2008-11-16,1700.0,1,Grades 9-12
NY,Technology,high,2008-11-16,1700.0,1,Grades 9-12
PA,Technology,high,2008-11-16,1700.0,2,Grades 9-12
CA,Books,high,2008-08-13,281.18,1,Grades 3-5
CA,Supplies,low,2008-10-19,503.76,1,Grades 6-8
MN,Books,high,2008-10-13,478.83,1,Grades 9-12
WA,Other,low,2008-08-12,485.0,1,Grades PreK-2
IL,Other,high,2008-12-04,323.53,2,Grades PreK-2
NC,Other,high,2008-10-21,160.0,1,Grades PreK-2
OK,Supplies,high,2008-09-24,177.65,14,Grades PreK-2
CA,Technology,high,2008-07-29,100.0,1,Grades 6-8
NC,Books,high,2008-12-02,510.59,1,Grades PreK-2
NC,Books,high,2008-11-24,383.53,1,Grades PreK-2
CA,Books,high,2008-07-08,851.17,1,Grades 9-12
CA,Books,high,2008-07-08,851.17,1,Grades 9-12
NC,Books,high,2008-09-15,467.06,1,Grades 9-12
CA,Supplies,low,2008-09-15,463.0,1,Grades 6-8
CA,Technology,high,2008-11-18,1068.82,16,Grades PreK-2
MI,Supplies,high,2008-09-04,189.41,1,Grades PreK-2
VA,Technology,high,2008-08-21,336.47,3,Grades 3-5
NJ,Other,high,2008-09-19,710.58,1,Grades 9-12
NY,Supplies,high,2008-09-20,542.5,1,Grades PreK-2
NY,Supplies,high,2008-08-20,578.82,2,Grades PreK-2
IL,Technology,high,2008-08-24,448.24,1,Grades PreK-2
FL,Books,high,2008-12-03,176.47,1,Grades PreK-2
ID,Books,high,2008-09-21,332.95,4,Grades 3-5
CA,Supplies,high,2008-09-06,307.05,2,Grades 9-12
CA,Technology,low,2008-10-27,320.0,1,Grades PreK-2
CA,Books,high,2008-11-22,329.41,1,Grades PreK-2
TN,Books,high,2008-10-10,697.65,1,Grades 6-8
MI,Other,high,2008-08-22,501.47,1,Grades 3-5
NY,Technology,low,2008-11-18,211.25,1,Grades 6-8
AL,Technology,high,2008-11-18,708.23,1,Grades 9-12
CT,Supplies,high,2008-11-22,152.94,1,Grades PreK-2
TX,Other,high,2008-10-14,569.41,1,Grades 3-5
PA,Other,low,2008-10-24,100.0,1,Grades PreK-2
MA,Supplies,minimal,2008-11-22,182.5,1,Grades 9-12
FL,Books,high,2008-07-31,502.06,2,Grades 9-12
WA,Supplies,low,2008-10-06,223.75,1,Grades 3-5
CA,Supplies,high,2008-07-22,664.7,1,Grades 3-5
VA,Technology,high,2008-10-08,1050.58,1,Grades 3-5
CA,Technology,high,2008-11-19,263.53,1,Grades PreK-2
IL,Supplies,high,2008-10-29,520.0,1,Grades 9-12
MN,Supplies,high,2008-10-29,520.0,1,Grades 9-12
CA,Supplies,high,2008-10-25,548.24,15,Grades 3-5
PA,Books,high,2008-09-24,532.95,1,Grades 9-12
WA,Supplies,high,2008-09-21,362.35,1,Grades PreK-2
TX,Supplies,high,2008-09-11,424.71,1,Grades 6-8
CA,Supplies,high,2008-09-19,290.59,1,Grades PreK-2
WI,Supplies,high,2008-10-12,524.7,2,Grades 3-5
CA,Supplies,high,2008-10-12,524.7,1,Grades 3-5
AZ,Technology,high,2008-10-08,1078.83,1,Grades PreK-2
SC,Technology,high,2008-10-08,1078.83,10,Grades PreK-2
NJ,Books,high,2008-11-16,388.24,1,Grades PreK-2
MN,Books,high,2008-07-25,302.36,1,Grades 9-12
CA,Books,high,2008-07-18,390.59,18,Grades 3-5
IL,Books,high,2008-08-10,498.82,7,Grades 6-8
PA,Technology,high,2008-11-03,541.18,5,Grades 9-12
MN,Technology,high,2008-09-28,440.0,1,Grades 6-8
OR,Supplies,high,2008-10-31,250.88,4,Grades PreK-2
MN,Supplies,high,2008-09-24,709.41,1,Grades 9-12
PA,Technology,high,2008-10-19,549.41,1,Grades 3-5
IL,Books,high,2008-07-29,1068.24,1,Grades 3-5
SC,Books,high,2008-09-21,383.53,20,Grades PreK-2
MN,Supplies,high,2008-09-15,451.76,1,Grades 3-5
IL,Supplies,high,2008-09-10,337.65,1,Grades 6-8
MA,Supplies,low,2008-07-01,549.41,1,Grades 6-8
AL,Supplies,low,2008-08-10,168.75,4,Grades PreK-2
CA,Technology,high,2008-10-19,1100.0,1,Grades 6-8
FL,Technology,high,2008-10-19,1100.0,27,Grades 6-8
MN,Technology,high,2008-10-19,1100.0,1,Grades 6-8
CA,Technology,high,2008-10-19,1100.0,1,Grades 6-8
WA,Technology,high,2008-10-19,1100.0,1,Grades 6-8
IL,Supplies,high,2008-09-02,157.65,1,Grades 3-5
TX,Supplies,high,2008-10-31,123.53,1,Grades 3-5
IL,Supplies,high,2008-07-15,432.93,26,Grades 9-12
WV,Technology,high,2008-10-19,812.95,9,Grades 9-12
MN,Technology,high,2008-10-19,812.95,1,Grades 9-12
AL,Books,high,2008-10-14,642.36,7,Grades PreK-2
NY,Books,high,2008-07-08,305.0,1,Grades 3-5
NJ,Books,high,2008-07-28,174.12,1,Grades PreK-2
MI,Supplies,high,2008-10-13,272.94,1,Grades PreK-2
SC,Supplies,high,2008-11-03,271.76,1,Grades 3-5
PA,Supplies,high,2008-10-06,168.24,1,Grades PreK-2
TN,Supplies,high,2008-10-19,472.94,1,Grades PreK-2
DE,Supplies,high,2008-08-15,411.76,1,Grades 6-8
MN,Technology,high,2008-09-19,336.47,1,Grades 6-8
DE,Supplies,high,2008-07-10,3656.18,1,Grades 6-8
IN,Supplies,high,2008-07-10,3656.18,1,Grades 6-8
MI,Supplies,high,2008-07-10,3656.18,1,Grades 6-8
SD,Supplies,high,2008-07-10,3656.18,17,Grades 6-8
OH,Supplies,high,2008-10-03,444.7,1,Grades 3-5
AZ,Books,high,2008-10-27,1011.76,2,Grades 9-12
TN,Other,high,2008-09-16,301.18,3,Grades PreK-2
NJ,Books,high,2008-10-10,375.29,1,Grades 6-8
IL,Supplies,high,2008-08-15,1860.0,1,Grades 9-12
DE,Supplies,high,2008-08-15,1860.0,1,Grades 9-12
UT,Supplies,high,2008-08-15,1860.0,1,Grades 9-12
CO,Supplies,high,2008-08-15,1860.0,2,Grades 9-12
PA,Supplies,high,2008-08-15,1860.0,4,Grades 9-12
NJ,Supplies,high,2008-09-15,877.65,1,Grades PreK-2
GA,Books,high,2008-08-25,490.0,1,Grades 3-5
NC,Other,high,2008-08-07,1038.82,1,Grades 6-8
WI,Other,high,2008-08-07,1038.82,1,Grades 6-8
IN,Other,high,2008-08-07,1038.82,1,Grades 6-8
FL,Other,high,2008-08-07,1038.82,6,Grades 6-8
PA,Other,high,2008-08-07,1038.82,1,Grades 6-8
MI,Other,high,2008-08-07,1038.82,1,Grades 6-8
MI,Technology,high,2008-10-05,420.0,1,Grades PreK-2
NC,Books,high,2008-08-10,1087.06,2,Grades PreK-2
NH,Books,high,2008-08-10,1087.06,7,Grades PreK-2
DC,Technology,high,2008-08-03,823.53,1,Grades 3-5
AZ,Technology,high,2008-09-22,468.53,8,Grades 6-8
OR,Technology,high,2008-09-22,468.53,3,Grades 6-8
CA,Technology,high,2008-09-15,927.06,6,Grades 3-5
MN,Supplies,low,2008-09-29,347.0,3,Grades 6-8
SD,Books,high,2008-09-16,512.94,31,Grades 3-5
TN,Supplies,high,2008-10-05,163.53,1,Grades 3-5
NY,Supplies,high,2008-08-21,1112.94,3,Grades PreK-2
FL,Supplies,high,2008-08-21,1112.94,1,Grades PreK-2
NC,Supplies,high,2008-08-21,1112.94,2,Grades PreK-2
PA,Books,high,2008-10-14,168.24,3,Grades 3-5
IL,Books,high,2008-08-25,241.18,1,Grades 3-5
WA,Supplies,high,2008-07-19,807.93,2,Grades 6-8
MN,Supplies,high,2008-05-29,263.38,2,Grades PreK-2
MO,Supplies,high,2008-05-29,263.38,1,Grades PreK-2
NC,Technology,high,2008-07-27,715.29,1,Grades 3-5
CA,Other,high,2008-08-23,25.0,1,Grades PreK-2
FL,Other,low,2008-06-13,498.82,1,Grades 6-8
MA,Books,high,2008-10-05,592.94,1,Grades PreK-2
IA,Other,high,2008-05-07,350.59,1,Grades 3-5
CA,Other,high,2008-05-02,500.0,11,Grades 3-5
OH,Books,high,2008-08-22,435.0,1,Grades 3-5
MO,Books,high,2008-05-02,364.71,1,Grades 3-5
IL,Books,high,2008-05-02,364.71,1,Grades 3-5
NJ,Books,high,2008-09-09,577.65,1,Grades 3-5
IN,Supplies,high,2008-09-19,296.47,6,Grades 3-5
NY,Supplies,high,2008-09-19,296.47,1,Grades 3-5
CA,Books,high,2008-09-24,536.47,1,Grades 9-12
CT,Supplies,high,2008-09-15,572.95,1,Grades 9-12
NY,Technology,low,2008-08-18,256.76,1,Grades PreK-2
CT,Technology,low,2008-08-18,256.76,1,Grades PreK-2
OK,Other,low,2008-09-15,473.5,3,Grades 3-5
MN,Technology,high,2008-08-14,655.29,1,Grades 9-12
FL,Supplies,high,2008-09-14,370.59,6,Grades 3-5
CA,Supplies,high,2008-08-14,217.65,3,Grades PreK-2
CA,Books,high,2008-09-08,375.3,3,Grades 6-8
TN,Books,high,2008-09-08,375.3,1,Grades 6-8
WI,Supplies,high,2008-09-21,508.24,1,Grades 9-12
NJ,Books,high,2008-08-07,431.76,2,Grades PreK-2
FL,Books,high,2008-09-17,324.71,2,Grades PreK-2
AL,Books,high,2008-07-17,394.12,5,Grades 3-5
NH,Supplies,high,2008-05-27,55.0,1,Grades PreK-2
FL,Supplies,high,2008-05-27,55.0,1,Grades PreK-2
CA,Books,high,2008-01-25,90.0,2,Grades PreK-2
PA,Books,high,2008-08-14,203.82,6,Grades PreK-2
GA,Technology,high,2008-09-04,301.18,2,Grades 3-5
FL,Books,high,2008-09-08,501.18,10,Grades 3-5
PA,Books,high,2008-09-08,501.18,2,Grades 3-5
TX,Supplies,high,2008-08-12,25.0,1,Grades 3-5
NJ,Books,high,2008-07-09,224.71,3,Grades PreK-2
WA,Supplies,high,2008-06-20,125.59,1,Grades 3-5
FL,Supplies,high,2008-01-21,546.47,2,Grades PreK-2
LA,Other,high,2008-01-21,415.29,6,Grades PreK-2
NC,Supplies,high,2008-09-02,548.24,2,Grades PreK-2
CA,Technology,high,2008-09-04,554.71,1,Grades PreK-2
PA,Supplies,high,2008-07-21,155.0,10,Grades 3-5
NC,Books,low,2008-08-06,178.82,1,Grades 6-8
AZ,Technology,low,2008-08-26,147.33,2,Grades 3-5
CA,Technology,high,2008-06-19,441.18,4,Grades 9-12
NY,Other,high,2008-07-22,243.53,3,Grades PreK-2
TX,Books,high,2008-01-26,477.65,6,Grades 3-5
VA,Supplies,high,2008-08-10,312.12,2,Grades 6-8
CA,Technology,high,2008-07-18,1737.95,2,Grades 9-12
FL,Technology,high,2008-01-11,469.41,3,Grades PreK-2
CA,Technology,high,2008-06-25,1110.59,1,Grades 9-12
CA,Technology,low,2008-05-28,232.5,1,Grades PreK-2
FL,Technology,high,2008-03-03,125.0,4,Grades PreK-2
NY,Supplies,high,2008-03-31,369.75,1,Grades 6-8
TX,Supplies,high,2008-03-31,369.75,2,Grades 6-8
OR,Supplies,high,2008-07-25,209.41,1,Grades 3-5
OR,Books,high,2008-06-22,401.17,8,Grades 9-12
CA,Supplies,high,2008-05-30,183.53,1,Grades PreK-2
DC,Books,high,2008-07-01,206.46,1,Grades 3-5
PA,Supplies,high,2008-07-06,319.41,1,Grades 6-8
WI,Other,high,2008-07-07,655.0,1,Grades 3-5
MI,Books,high,2007-12-03,50.0,8,Grades PreK-2
CT,Supplies,minimal,2008-01-02,40.0,1,Grades PreK-2
NY,Books,high,2008-03-06,379.41,1,Grades 9-12
MD,Supplies,high,2008-07-18,616.01,1,Grades 9-12
CA,Other,high,2007-11-25,190.0,5,Grades PreK-2
NC,Supplies,high,2008-07-18,613.34,1,Grades 9-12
CA,Supplies,high,2008-03-10,189.41,155,Grades 3-5
WI,Supplies,high,2007-12-19,164.7,1,Grades 3-5
CA,Supplies,high,2008-03-17,248.23,34,Grades 3-5
OK,Supplies,high,2008-02-08,373.53,5,Grades 6-8
GA,Other,high,2008-04-29,174.12,2,Grades PreK-2
CA,Supplies,high,2008-04-20,476.48,1,Grades 6-8
MD,Books,high,2008-05-16,115.29,1,Grades PreK-2
MI,Technology,high,2008-02-13,13.0,1,Grades 9-12
WY,Other,low,2008-02-13,174.41,9,Grades 3-5
TN,Supplies,high,2007-12-17,1047.06,1,Grades 9-12
MI,Supplies,high,2008-04-22,389.41,4,Grades 6-8
CA,Technology,high,2008-03-01,843.53,8,Grades 9-12
NC,Books,low,2008-02-05,615.0,6,Grades 6-8
WA,Technology,minimal,2008-05-19,602.67,4,Grades 3-5
CA,Technology,high,2008-02-11,50.0,1,Grades 3-5
CA,Technology,high,2007-10-10,270.0,2,Grades 9-12
OH,Technology,high,2008-01-07,748.55,15,Grades PreK-2
MO,Technology,high,2007-12-03,564.71,1,Grades 9-12
CA,Supplies,high,2008-02-24,450.0,2,Grades PreK-2
IL,Supplies,high,2008-02-05,413.75,2,Grades PreK-2
NY,Other,high,2008-04-04,423.53,3,Grades 9-12
ME,Supplies,high,2008-04-02,352.94,2,Grades 9-12
TX,Supplies,high,2008-04-11,272.94,2,Grades PreK-2
MI,Books,high,2008-01-03,1011.44,2,Grades 3-5
CA,Books,high,2008-04-09,235.29,2,Grades PreK-2
OH,Trips,high,2008-02-28,7992.35,2,Grades 6-8
MI,Books,high,2008-03-13,471.0,4,Grades 6-8
CA,Books,high,2008-03-13,471.0,3,Grades 6-8
MI,Technology,high,2008-03-30,448.24,1,Grades 6-8
IA,Supplies,high,2008-03-06,477.65,5,Grades 3-5
CA,Supplies,high,2008-02-04,522.35,1,Grades PreK-2
MI,Technology,high,2007-09-27,829.41,1,Grades PreK-2
OK,Other,high,2008-01-31,868.82,1,Grades 3-5
MA,Supplies,high,2008-02-21,25.0,35,Grades 3-5
CA,Technology,high,2008-03-22,527.06,9,Grades 9-12
FL,Books,high,2008-02-25,397.65,5,Grades PreK-2
OK,Supplies,high,2008-03-03,262.35,10,Grades PreK-2
MD,Supplies,low,2007-09-20,245.0,1,Grades PreK-2
FL,Technology,high,2007-11-21,205.88,2,Grades 9-12
PA,Supplies,high,2008-02-05,342.79,1,Grades PreK-2
AZ,Supplies,high,2008-02-26,297.65,2,Grades 6-8
CA,Books,high,2008-01-23,211.18,5,Grades 9-12
NY,Supplies,high,2007-12-11,371.76,1,Grades PreK-2
MI,Books,high,2008-01-28,1088.24,5,Grades PreK-2
MI,Supplies,high,2008-01-22,121.18,22,Grades 3-5
NJ,Other,high,2008-01-21,492.94,3,Grades 3-5
TX,Books,low,2007-10-09,973.88,12,Grades 6-8
AZ,Books,low,2007-10-09,973.88,2,Grades 6-8
IL,Supplies,high,2008-01-07,421.18,5,Grades PreK-2
MD,Other,high,2007-10-15,801.18,1,Grades 6-8
NC,Supplies,high,2008-01-06,389.12,2,Grades PreK-2
CA,Books,high,2008-01-07,216.47,1,Grades PreK-2
CO,Books,high,2007-11-21,1046.47,3,Grades 9-12
WA,Books,high,2007-12-01,524.71,2,Grades PreK-2
FL,Supplies,high,2007-10-01,561.18,1,Grades 9-12
NY,Supplies,high,2007-11-28,259.12,7,Grades PreK-2
MD,Supplies,high,2007-09-21,380.0,1,Grades PreK-2
CT,Supplies,high,2007-09-12,777.06,2,Grades PreK-2
MI,Supplies,high,2007-09-18,336.47,2,Grades 3-5
MI,Supplies,low,2007-10-24,150.0,1,Grades 6-8
OR,Technology,high,2007-11-13,396.47,1,Grades 6-8
IL,Supplies,high,2007-11-29,1034.12,1,Grades 6-8
TX,Books,low,2007-12-25,351.76,11,Grades 6-8
WA,Other,high,2007-12-24,365.88,1,Grades PreK-2
NY,Technology,high,2007-10-08,125.0,2,Grades 6-8
CT,Technology,high,2007-11-20,540.29,2,Grades 9-12
IL,Other,high,2007-11-09,549.41,3,Grades 3-5
NJ,Supplies,unknown,2007-12-05,530.59,3,Grades 3-5
CA,Books,high,2007-12-16,270.59,1,Grades 9-12
MA,Supplies,high,2007-12-17,183.53,2,Grades 3-5
CA,Supplies,low,2007-11-29,236.25,2,Grades 3-5
MD,Technology,low,2007-12-18,343.88,1,Grades 3-5
MO,Supplies,high,2007-12-17,217.64,3,Grades 3-5
NY,Supplies,minimal,2007-12-18,480.0,4,Grades 9-12
GA,Supplies,minimal,2007-12-18,480.0,1,Grades 9-12
CA,Supplies,high,2007-12-09,216.47,2,Grades 3-5
TN,Technology,high,2007-12-05,483.53,4,Grades 6-8
ME,Supplies,high,2007-11-20,337.5,1,Grades 9-12
ME,Supplies,high,2007-10-24,468.24,2,Grades PreK-2
CA,Technology,high,2007-11-14,243.53,3,Grades 6-8
NY,Books,low,2007-10-08,100.0,3,Grades 6-8
FL,Technology,minimal,2007-12-09,746.67,2,Grades PreK-2
NV,Books,high,2007-12-09,425.0,2,Grades 6-8
CT,Supplies,high,2007-11-03,241.17,12,Grades 3-5
NC,Supplies,high,2007-12-03,349.41,1,Grades 3-5
FL,Technology,high,2007-10-01,949.41,1,Grades 9-12
MD,Supplies,high,2007-09-21,836.47,1,Grades 3-5
NC,Supplies,high,2007-09-22,320.0,2,Grades PreK-2
IA,Technology,high,2007-11-28,1078.82,2,Grades 3-5
NY,Supplies,high,2007-09-07,427.06,1,Grades 3-5
CA,Books,high,2007-11-18,990.88,2,Grades 6-8
DC,Supplies,high,2007-09-23,280.15,7,Grades PreK-2
IN,Books,high,2007-10-22,548.24,1,Grades 6-8
CA,Books,high,2007-11-15,514.12,2,Grades PreK-2
CA,Books,high,2007-10-26,520.9,1,Grades 9-12
CA,Supplies,high,2007-11-13,442.36,1,Grades 9-12
CA,Technology,high,2007-11-07,1105.0,4,Grades 6-8
IL,Books,high,2007-10-30,289.41,1,Grades PreK-2
VA,Books,high,2007-11-01,139.48,10,Grades PreK-2
CA,Supplies,high,2007-09-04,270.59,8,Grades 9-12
KY,Other,high,2007-11-04,100.0,15,Grades PreK-2
TX,Supplies,low,2007-09-27,133.75,2,Grades PreK-2
CT,Supplies,high,2007-10-25,295.0,2,Grades PreK-2
HI,Other,high,2007-10-28,471.76,2,Grades 9-12
CA,Supplies,high,2007-10-30,178.82,2,Grades PreK-2
VA,Books,high,2007-09-13,661.18,2,Grades PreK-2
VA,Supplies,high,2007-10-10,250.0,3,Grades PreK-2
CA,Technology,minimal,2007-09-10,523.33,3,Grades 6-8
IL,Other,high,2007-09-14,164.71,1,Grades 3-5
IL,Supplies,high,2007-10-04,1070.59,2,Grades 3-5
TX,Other,low,2007-10-02,708.81,2,Grades 3-5
PA,Technology,high,2007-09-14,134.11,2,Grades 9-12
NH,Other,low,2007-09-19,316.25,2,Grades PreK-2
